,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
8649,0.5489654036730361,5.915249130546328,0.7334022493495888,0.679794925436314,0.5651808242220353,0.35555555555555557,5.0
8650,0.5211861865903146,4.742337040374204,0.5393080578861231,0.8421085551751022,0.621903520208605,0.4622093023255814,2.0
8651,0.5546845330967156,5.891327777043926,0.6644709623474234,0.747314084035012,0.5710431654676259,0.3871951219512195,5.0
8652,0.6148141654193325,4.969020268750255,0.42387775887414725,0.9057194077261623,0.7038567493112947,0.5407407407407407,2.0
8653,0.7496580383735273,3.971638545864827,0.777931326309336,0.6283493069516329,0.91005291005291,0.6825396825396826,0.0
8654,0.756482843953252,3.4889254121374464,0.6973364596704632,0.7167439305737193,0.9295774647887324,0.7236842105263158,0.0
8655,0.6013685537524935,5.425687703156152,0.5252692905265381,0.8509360566045765,0.6879120879120879,0.5152263374485597,3.0
8656,0.6638715930024301,4.503367798925662,0.5228379363783198,0.8524321042075199,0.7933579335793358,0.524390243902439,1.0
8657,0.6780304516761078,4.150672732588595,0.42737602611380027,0.904073963956034,0.8317214700193424,0.5687830687830688,1.0
8658,0.6588180075287197,5.0286634019619285,0.4981943095329454,0.8670654127278933,0.7411545623836127,0.6317460317460317,3.0
8659,0.5514139700214282,5.89041453098973,0.6983215226496234,0.7157842209802557,0.5601317957166392,0.3594080338266385,5.0
8660,0.5917366435156065,5.483535420612193,0.6614484073942825,0.7499906695123395,0.6367292225201072,0.4426840633737186,4.0
8661,0.671610322787195,4.062756370709199,0.46838266783642396,0.8835257078718389,0.8263473053892215,0.575,1.0
8662,0.5796911106716998,5.692800420429341,0.7485225410243566,0.6631093466227425,0.5995449374288965,0.3860805860805861,5.0
8663,0.6040406507454422,5.070136371454163,0.4481909439267492,0.8939378489481523,0.6905071521456437,0.5363636363636364,2.0
8664,0.7535868315823435,4.006903295480589,0.7313163516244812,0.6820384108293742,0.905852417302799,0.6846153846153846,0.0
8665,0.5544273103049745,5.936268028647584,0.6941418682830338,0.7198382225865332,0.5666118421052632,0.35588842975206614,5.0
8666,0.6040591011670866,5.316277294314582,0.5341166820860226,0.8454107699322375,0.6774519716885743,0.5201863354037267,3.0
8667,0.5570658317370217,4.8119468791984925,0.4899118530579729,0.8717719749070298,0.646505376344086,0.5205627705627706,2.0
8668,0.5623582733056024,5.0902089143195965,0.4003123518007285,0.9163787541163151,0.6086175942549371,0.4149326805385557,1.0
8669,0.6882889818197149,4.047414542154599,0.4877227559867186,0.8729985757678644,0.8600405679513184,0.6395173453996983,1.0
8670,0.7520845855255579,4.080370827679359,0.7257728760906008,0.6879343953686117,0.9106699751861043,0.6796296296296296,0.0
8671,0.565923445889856,4.557278967745422,0.5366160238683741,0.8438265478922173,0.6437414030261348,0.5131578947368421,2.0
8672,0.5453783720035915,4.5543352874716625,0.6138955804059147,0.7893872410661861,0.6379821958456974,0.5193236714975845,2.0
8673,0.6136696337936131,5.328135526957955,0.7174326222614098,0.696627901045542,0.6362397820163488,0.4422348484848485,5.0
8674,0.6106163476299683,5.257328667148532,0.7861776499180657,0.6180005685833204,0.6211031175059952,0.3786549707602339,5.0
8675,0.6425185286642247,5.061426241265066,0.507856801435589,0.86144150656653,0.7410714285714286,0.5928571428571429,3.0
8676,0.5867127103738463,5.206673194931592,0.5470442928551337,0.837103662430542,0.6745562130177515,0.48717948717948717,3.0
8677,0.6721287846838258,5.0345554145886275,0.4755094995284346,0.8797105864193164,0.7536764705882353,0.6655844155844156,3.0
8678,0.7567537292353828,4.035625310719063,0.7137710188203583,0.7003791349634481,0.9187817258883249,0.7056530214424951,0.0
8679,0.6354826986516452,5.0690581953821034,0.509393109717166,0.8605339387686434,0.7305084745762712,0.5701058201058201,3.0
8680,0.7398910826191495,4.10415324406155,0.7131334302882677,0.7010283236826373,0.8864734299516909,0.6472663139329806,0.0
8681,0.647654121354211,5.381303038190497,0.4256597249257706,0.9048833066070548,0.7201309328968903,0.5962059620596206,2.0
8682,0.5566051582353823,6.0553762164905525,0.7373673610254949,0.6754919502809026,0.5638474295190713,0.3617021276595745,5.0
8683,0.64017375022741,4.937726354974652,0.4297798061863533,0.9029337285728232,0.7195121951219512,0.5175438596491229,2.0
8684,0.6167963744335109,4.8025042136236635,0.4471079639953251,0.8944799989557928,0.7421259842519685,0.45975609756097563,1.0
8685,0.598249816666707,4.780258841227568,0.44356375043612584,0.8962428238480007,0.7270875763747454,0.4817813765182186,1.0
8686,0.6544309644804205,4.14356214096353,0.44493550936889664,0.8955626122737821,0.8034188034188035,0.4839124839124839,1.0
8687,0.5578562988658711,5.924454161907855,0.703900519407975,0.7102985701641127,0.5724937862468932,0.37371552190373175,5.0
8688,0.6793177197977694,4.12860971259464,0.4206860516232775,0.9072062863371357,0.8316008316008316,0.5555555555555556,1.0
8689,0.6579066468957103,4.769094807141698,0.411590054432665,0.9113690948743631,0.7385321100917431,0.5616279069767441,2.0
8690,0.6412122810033264,5.118321204257885,0.5144639275720576,0.857512021622515,0.7206405693950177,0.5921052631578947,3.0
8691,0.7598896492369531,3.426337100593132,0.7382012092532846,0.6745805916693633,0.9228650137741047,0.6979166666666666,0.0
8692,0.5790468013778218,5.634401391661019,0.6837566864397361,0.7297100751318653,0.6053550640279395,0.39039039039039036,5.0
8693,0.6017117884081288,5.52338884058628,0.744598517554917,0.6675125823945343,0.618595825426945,0.3880952380952381,5.0
8694,0.6207419560072932,5.21810102798697,0.6424806325863786,0.7663019227115425,0.6786248131539612,0.463265306122449,4.0
8695,0.75659973778051,4.006284261350301,0.7286309222541294,0.6849065477385194,0.9108635097493036,0.654,0.0
8696,0.5669203339276399,5.194667330444442,0.4871793127495364,0.873301962226634,0.6282642089093702,0.40335305719921105,2.0
8697,0.6060510056449108,5.034354697822331,0.484301055037919,0.8749014162116544,0.6958041958041958,0.5122265122265123,2.0
8698,0.5972362170206,4.827908920112986,0.4777301549862628,0.8785066300357677,0.6866096866096866,0.6025,2.0
8699,0.5687349293512055,4.8825633010320235,0.4950717446619616,0.8688520976767918,0.6938405797101449,0.43522727272727274,1.0
8700,0.6248110476564562,5.200921437895388,0.6355096105332462,0.7720929574344542,0.6896551724137931,0.46938775510204084,4.0
8701,0.6591286812651399,4.831042096942436,0.4416509723223741,0.897186947434425,0.7609970674486803,0.6178571428571429,2.0
8702,0.602009595620169,5.471821826932645,0.5273128263408657,0.8496712206356103,0.6723744292237442,0.5034188034188034,3.0
8703,0.5976736864846316,4.958770562029592,0.49798772425556653,0.8671840787807176,0.678237650200267,0.6047619047619047,2.0
8704,0.6053445248468917,5.297488893580623,0.6576943904288705,0.753284865637427,0.631578947368421,0.3878048780487805,5.0
8705,0.6024759751210648,5.452813141444665,0.7386210382774225,0.6741208807135278,0.6068627450980392,0.3778998778998779,5.0
8706,0.5911291076187201,4.904074549595532,0.46961319659046086,0.8828722702566262,0.6675531914893617,0.5075834175935288,2.0
8707,0.5666703053220176,5.6427805715744315,0.7206590462858107,0.6932896501509493,0.6276849642004774,0.4194577352472089,4.0
8708,0.5780937690907184,5.47848967435703,0.5463208518927419,0.8375759826948171,0.665948275862069,0.46326836581709147,3.0
8709,0.5786401028916348,5.61914149906311,0.6809377939325221,0.7323412597923936,0.5963203463203464,0.3918918918918919,5.0
8710,0.651550721780997,5.035865987846082,0.5813919992934784,0.8136235881275394,0.6994906621392191,0.5049019607843137,4.0
8711,0.6351365134099358,4.898301548431572,0.6128127053449729,0.7902281874039773,0.7144948755490483,0.48412698412698413,4.0
